"dailyTxns","dailyVolumeToken0","dailyVolumeToken1","dailyVolumeUSD","date","pairAddress","reserve0","reserve1","reserveUSD","token0.decimals","token0.id","token0.name","token0.symbol","token1.decimals","token1.id","token1.name","token1.symbol","totalSupply"
"15","108.843699447170280588","2821.431871933148950528","2813.846292462832435399856853100476",1623024000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1759.290445795428841926","43653.899547605485123977","86831.48702848089945104742044939583",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7960.272259941123103317"
"10","78.240741726384881904","2002.297596724159605005","2010.882908434011441489227630094004",1622937600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1729.191901480914017496","44405.345088705833611739","88984.57297749421854069363072976021",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7960.272259941123103317"
"20","78.50399029326325851","2067.384084939587342663","2057.855922203881274191056500376747",1622851200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1741.406708697048124213","44156.771911546943559486","88302.12992577259056992096617469092",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7966.485980756475354842"
"23","189.198395833058120689","5063.611696291162449037","5062.198174603676582344156394320055",1622764800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1696.002907240774812885","45332.660267160505602803","90162.9783722893127459950719310865",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7966.485980756475354842"
"15","84.99675986904554305","2386.552787636722119271","2397.104606425252801083065215137046",1622678400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1669.581393221423737218","47747.154941383949038398","95553.84918550715511637124058964979",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8113.289578957545804138"
"17","55.707369800459720729","1535.376178017978991332","1540.35361476660392637861192913271",1622592000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1697.208564265876982603","46836.568434463518286767","93406.644693820012603533893431814",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8102.376147678630030123"
"20","130.527785922229185072","3560.391274245513103295","3565.880478426285742380361568141431",1622505600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1718.003850761235304978","46265.094083865554598641","92991.42497665684467370078394133429",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8102.376147678630030123"
"26","241.023085296860473008","6210.486328782292446315","6225.020366355113519347611796920606",1622419200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1697.112533949486071364","46823.899806852735862504","94305.35912918800870104767865031217",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8102.376147678630030123"
"24","314.172913010073355204","7505.570090884896966963","7536.945024146449895215742998880808",1622332800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1741.071094218228483592","45089.956209171273695251","90095.25167407815512208460098358927",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8054.914683236493922575"
"28","497.895454050427147891","12381.532321233558498744","12442.00673078054574216282291485915",1622246400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1843.682709416501328426","42558.426889574701705324","85578.99068674060784595900071970169",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8054.914683236493922575"
"33","451.267110944184044432","12044.886418338340242778","12032.3811576013217399924341685404",1622160000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1745.945786313859352313","44903.492081608120892032","89542.80609053601907077809115217269",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8054.914683236493922575"
"19","237.019269270321348075","6674.908977262459255","6689.070185217903211348601865270953",1622073600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1658.138547244128846717","47244.262895015735519314","95195.94834671897791655645883439736",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8054.914683236493922575"
"16","278.743263889777853355","7432.973628044491337908","7472.47376907420413909046824717935",1621987200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1682.89410988000548582","48501.938804169765935022","97538.77004492304585262117368469567",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8223.830360687402080635"
"25","451.374827371836252894","10845.387494273775585314","10884.25463178983484409041644375457",1621900800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1791.080558173811456521","45550.634893367488180338","91314.09220374041872365715064157673",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8223.830360687402080635"
"34","1190.187022634447915788","23838.358384107535795011","23688.50204091771804931317426456719",1621814400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1826.99314847566398027","44687.340063235550699278","89843.05745460490154721825061911864",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"8229.783249256053244435"
"33","1301.930882396979622978","21426.516255077071869586","21551.30756979235984218958996694549",1621728000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2414.284054239693962884","40870.023951151450363272","81187.80314230473900258975995248535",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"9054.546549060473916695"
"30","722.260310503830659123","14971.323569008636057841","14959.0002113472324423356976255042",1621641600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2423.758814286718165718","50719.815211038189779021","101311.0861186795881788276603896517",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10114.314551486475456282"
"25","694.363547054302633534","16397.63344448935155623","16335.91195726445800970411875819895",1621555200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2621.927307575252806184","55953.788655053139016468","111462.3558407423288150010387780694",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11053.698196387315895628"
"21","610.94628520961057891","15237.794258973773439179","15237.10079836219437302505123653482",1621468800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2459.816784958838117332","63581.720200106702308205","128354.7142749241115984376790581227",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11417.690928476133812502"
"23","1990.106706157752343481","54435.370869471028189408","53163.33808471392419968545096626686",1621382400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2448.994791801848287676","58744.837238279393805791","119062.9924194858860974220700082488",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"12","131.592195411424484214","4551.028260834570978483","4567.316427698649405824392763641527",1621296000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2035.246520235509117529","70509.394875961009776189","142421.1447276129541373447098846874",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"29","342.993794468926164956","11605.614040450892980645","11606.35186816552711147337517101327",1621209600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2087.409059751143749751","68734.137322899277299128","136634.0602585715429870502132511977",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"31","545.948673805837246116","20389.467729729655921016","20251.73085895576860565736292652801",1621123200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1985.279684588339880367","72234.068403171257999883","143793.8327131437080001663894973953",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"20","143.943310907827464045","5744.225646050183703089","5731.875534530793305968187367206965",1621036800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1950.163690235636297451","73474.030537130904600811","144805.8046821460074010311037156336",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"12","264.176013333100354972","10231.550678964208291343","10339.96855256880430532791265867008",1620950400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1888.86356067005784196","75841.26189741931082512","151950.1900683679002183340186761888",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"15","571.479115053659355284","21464.937091716598255402","21336.06206813320667432160985284087",1620864000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1978.439574003158196932","72377.840901768974219301","144335.5631033101026430805344120832",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"15","365.067085563292636577","14982.788504672447657191","14995.8989476081496183845438749772",1620777600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1888.441470113654067858","75761.763324372111379069","150984.2570118145113514756711347868",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"17","175.008966892695013161","6443.114387552239708334","6460.492518970534389069072326572072",1620691200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1957.162364011428537041","73059.34817031814675679","146478.6879985049957346771429341804",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"10954.773206398953319596"
"23","570.642041733402793505","21690.327827118963845881","21657.11992502440390437184578268416",1620604800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2920.285385993298108789","105683.129435894021165073","212003.0816623868655285252457835745",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16095.823439393691382919"
"29","213.236728938032206045","8331.359327413654465284","8352.491668212253829673852949777863",1620518400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2813.482280492335092056","109629.734023839133860788","219750.1100504223366622366429320992",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16095.823439393691382919"
"19","131.003016238269058838","5272.307844695965952448","5281.328735223474040822651779377745",1620432000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2756.068735878151419649","111888.105836331155082202","223640.1585652258446342214180275816",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16095.823439393691382919"
"31","277.13335696305362711","10985.647506229192307916","10992.20356373568572767695920018719",1620345600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2819.059150277500230877","110713.639885688144120675","221852.9122676696564710920697792892",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16194.199820103025197644"
"21","255.662219867566513153","10658.028946260792012197","10642.74026297846856752370528205932",1620259200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2830.790962810312495218","114543.423056760356465674","230000.104529988692903956182566098",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16508.587844837049206197"
"74","600.646756226367081714","25819.664253306615109264","25742.97895827041915999954923999058",1620172800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","3153.570352898363045961","133463.00759785146376652","267491.6208444097425521613365037327",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"18810.707691613330766986"
"97","689.243766514994621383","29309.936071524490032358","29283.57450688495956287019415277562",1620086400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2705.185287637859307316","117910.49280673308604918","235151.9018987318661819052469982829",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16380.761803790368495701"
"49","389.681601592020338103","16830.757890414273643272","16812.88698680119537072847776071352",1620000000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2735.821214231667363559","116502.21598583726715157","232921.8136267730633709626934483491",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16380.761803790368495701"
"56","358.718043947845169212","15049.521627774744174297","15080.52375979208058999686590856275",1619913600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2739.159038318003047648","116310.303848903979402423","231994.6877540235259523347732030007",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16380.761803790368495701"
"65","398.550752957339421554","15822.637885523745592882","15884.98714516535721205346757097986",1619827200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2844.473759562661516612","113110.792426718746827377","227083.6175414246560889571728864895",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16464.705876988144020471"
"33","152.607088335371063226","6141.47278361473024879","6157.840007727984760922739595784587",1619740800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2828.782337695285324666","113690.586672859464889431","227527.3828558284720055135457968015",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"16464.705876988144020471"
"34","160.838745768479799213","6683.458857421820007469","6708.821324526813253014423264023475",1619654400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2435.124815388310740831","99707.361128545264564097","200408.3285958966409871592613545175",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"14307.139652933144421521"
"41","245.749088357994607569","9973.167701002544676222","10018.59879569311053876189972459454",1619568000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1904.84078212232553989","79745.881568691105135879","159373.531572692846862578778745553",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11317.702755424754793348"
"27","207.336084229205787064","8127.779244193623218406","8164.506337805826677604838408611715",1619481600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1969.038469069953623895","77221.050313121684894815","155441.0474604503482910689837171536",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11325.367294906166378677"
"48","277.854198310783106677","9942.943559480657907576","9998.955248113552391585999994001865",1619395200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2010.938409948048560155","75588.270016559662847511","151564.5528756825833677789290832343",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11325.367294906166378677"
"56","397.735647747499299819","12810.894137409253411917","12836.31696229399272589473783340025",1619308800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2124.885707072072176983","71061.640196218488483244","141830.5943362668595517273967316536",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11290.125776754190798545"
"40","282.748999037457410098","8887.613252674724741806","8873.467526832628976661700603420739",1619222400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2206.921610805280437621","67907.215344954214847292","135423.5922087644486664025659396872",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11250.826075533602968746"
"33","499.33940529193294404","16053.893594133730904454","15999.39205962632563192358793303107",1619136000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","2223.943770210052185163","71831.761335388392381755","143247.6011912480898218647506149119",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"11618.152341718671776974"
