"dailyVolumeETH","dailyVolumeUSD","dailyVolumeUntracked","date","totalLiquidityETH","totalLiquidityUSD","totalVolumeETH","totalVolumeUSD","txCount"
"714177.5921004642920390666959978174","1190300652.970940554823030199236813","10619470156.71169586600332515082847",1615075200,"2806279.849554602720389804134770639","4853654574.575344082852620153933816","0","0","33850115"
"540046.1562227817868166109582555187","852749986.9341426292882449003313087","13779353035.9201882087021121343437",1614988800,"2837636.125955964880374265810281256","4688708948.18104903542566741772912","0","0","33683436"
"707364.3283743220946295048921923901","1053190415.295732601577779495930847","12341119292.84953652897183286564433",1614902400,"2915456.986508304242139392506981993","4457948678.392111805150619518737303","0","0","33525881"
"589147.5795556130489415076117483751","918080920.3205534737313275977346625","13633352739.51551235144597718006411",1614816000,"2893345.329137134374477585994319731","4443968991.20529171289040068770924","0","0","33353294"
"586558.812503357445198872690445865","928272678.5221153139534533588815961","10462144721.66292282993231599918801",1614729600,"2879976.651945080104711134364119337","4530838037.840547510957665303051896","0","0","33206867"
"587981.2454070482813918469272830835","904042049.6500501368490804258016931","10550764430.83020656644834943598986",1614643200,"2929866.550669361873626716600178418","4368503465.782596653866762538499811","0","0","33062635"
"614697.5732235672612604109162319681","920835533.446189758600675961172953","14632211112.52205873074823022322914",1614556800,"2868293.705678962134150014679077048","4496341850.722900614094521739167119","0","0","32928163"
"770418.6618971199636032545086588","1056977080.649144286263446193072205","9832212194.050871329272097958776598",1614470400,"2919876.941437391559727564231901856","4143692481.1308488882693852302484","0","0","32788385"
"563877.1585953013691547022438847792","837017130.5340276290345228737048737","18936685549.75498099457827460323228",1614384000,"2904253.794332247068401042310352873","4243584588.212359920714542693202342","0","0","32649926"
"738290.9390111273317979332821169865","1092617052.62800515003471260931349","5633399333.427466747558008128352223",1614297600,"2867322.679406098366682704109526797","4134375481.53988379048057344465905","0","0","32519925"
"672847.1672257739111208499789730416","1075441504.341293709554745846959626","6724546077.608645755524361059249765",1614211200,"2868652.840766308196517650841711251","4243217202.228472848012667632019662","0","0","32387495"
"730698.5214526286988539961335154245","1194514368.919185427113945359569847","1205182564.176198884649914578969066",1614124800,"2772062.174244884070753146443952512","4496646940.369261748305087994497068","0","0","32243799"
"1184448.397232374199661846339612143","1813348483.128589201760897379406446","1824243133.247774342812449516856125",1614038400,"2714985.475336253982108236179197921","4262373409.392615939179195348872939","0","0","32106141"
"868329.0665339750818100571484519639","1547116696.23592070344325071921468","1557538147.443933525881752258698671",1613952000,"2652069.827436255057677256517468643","4715405336.572510643853268374360482","0","0","31995317"
"546797.1823129078427772805863182262","1062189209.624148622262978272199317","7246005608.59469451153233743932636",1613865600,"2686793.425264207672277096533171","5181142539.783952871314050901380873","0","0","31858161"
"684713.7529857795748558446040061098","1358839461.54043013839685457828416","13972861728.499847499832424438144",1613779200,"2633189.86051779435969385887080253","5043072069.215397503138149038754751","0","0","31713349"
"575340.4429799759219748645562105198","1113478423.292845559079942225963373","7111105720.132829091565895799297435",1613692800,"2606291.271647780803016772041822192","5100125763.288476005281223408362536","0","0","31576130"
"639982.1820625270457828356531594134","1220146574.053000183059643904596047","12300495535.89667144192316738741102",1613606400,"2615810.947353047287853682499564062","5056931763.323045667969706036189978","0","0","31427608"
"660529.6650084124357117284745755201","1189415109.292891766798141258491281","11466824499.1610023798260165968635",1613520000,"2665904.702761115650404913828334426","4924487920.074774001661862447061841","0","0","31265053"
"610041.4831440908368516268333738027","1084870915.15363037905880285973784","13769511480.0497263158871198231032",1613433600,"2658013.143593059677188624749539926","4726973303.878566481469696469732212","0","0","31091793"
"711406.2863182975248512778414042317","1261137673.406107489414032182418167","11292796424.54127978013483538729387",1613347200,"2607474.597566580656309750516835158","4632480920.452686280835403098350018","0","0","30927450"
"594791.6337467685194015004444029202","1083191515.188907170624548813739201","10969605085.9202134250051658116974",1613260800,"2593943.04427444426052303035694042","4685794807.579586824376632806862209","0","0","30754901"
"607933.2622906048126660127082219227","1105198563.886874621290764250517065","6159687035.331942470323909841143987",1613174400,"2599777.98418943154568799986563784","4708187413.31450111233738294230742","0","0","30568553"
"616594.4990634498512921055356627817","1108488145.665058908235932669940627","6587233499.188460241104340372022921",1613088000,"2570251.950492567657828183583958829","4729818556.274788778921617391875064","0","0","30387360"
"558028.6850375714177536467367053052","987409153.1498124665620874020510914","5748140002.018492890982338388853252",1613001600,"2604750.543990011698823456418425888","4641126784.884667714586811927526069","0","0","30210780"
"649704.8636449198577909648026608898","1147136495.062597776969475899317636","10542139677.87882244831647445017201",1612915200,"2554137.366074889022766806220951878","4460101468.201297519413846225852496","0","0","30050621"
"648483.6750138095559728841317144805","1136191071.508936517109707519153516","7000154764.86614813766669363666134",1612828800,"2528411.226976918110517871065505912","4476175388.082736743138285821997155","0","0","29904973"
"697497.5788077349663642313967785021","1170506069.452537563930048711172378","11046370013.67730650981405749690218",1612742400,"2511633.93076684279519783028020181","4386519986.019009937390741568841984","0","0","29746526"
"626263.6738226557233671418945797927","1001467070.755277285719259246348207","5256742316.386777562862007531839929",1612656000,"2520026.74502721400399772603320641","4078715277.982931597244995967359968","0","0","29587546"
"636895.4003813258796759850161570112","1075183955.988291725230874177737804","9551748883.312104856913417690816822",1612569600,"2460377.706196921019729429732750191","4130390907.674690834453023113550491","0","0","29418967"
"725082.7648122190310821812646852634","1219234063.504378048681286484836878","5922869768.44755500293196077642731",1612483200,"2459114.300466026968435915119619111","4226275635.871626848599309813200638","0","0","29264787"
"837727.9269313546562969904650130628","1379251695.146732271117551313606214","10148488426.59182628570815468681231",1612396800,"2526393.817865860059654992643560843","4034155087.265946434643847036374528","0","0","29100846"
"613112.3115633392298857403466390216","966189587.3565292426967955751028186","9629921686.781057369360867456711419",1612310400,"2485705.054417618967050439496956561","4136022470.613357856942815024340299","0","0","28952271"
"702568.2238489299425927562080523532","1012859836.105112374235707352060192","9418383579.075524483818403212266057",1612224000,"2534982.45412228688563816046324647","3839890451.114875233827459422833524","0","0","28792057"
"706538.1101201871719611299453698364","935983389.9977816480419139487432135","30935815702.24145413406096534437655",1612137600,"2675813.750614237802621927763676372","3667902961.816607006859813652549236","0","0","28635810"
"610253.9669506550195637275351231597","814802869.0886810959674458310545192","3605246402.664851814970776765907991",1612051200,"2681508.857437567913221257714873675","3521596477.085013189105916112837582","0","0","28468651"
"604355.7456319185259912823794692409","822728976.1578239897384687401527156","24057959922.48371546178898946228143",1611964800,"2639700.600562480640458407673108511","3635139054.553605923188306164311673","0","0","28296698"
"825029.3609105371448447477144947618","1125218162.52605486507396708878524","12254918314.50424389037043976949816",1611878400,"2597707.796488789968887126731653582","3594119100.564433761289688783239032","0","0","28146508"
"599873.7384248685108641630794898808","787406797.3634684900591863719120387","12157285219.29569366525594412031518",1611792000,"2660966.250165474182911835460867774","3547398182.751047332007429097552896","0","0","28009503"
"702378.2881995320887567097246274486","896602020.7590471210028043697576249","12707994636.4280484246019367037824",1611705600,"2723517.858095887534073700976262219","3388424424.479254567474343471182557","0","0","27860856"
"662364.5858101699287863530791384204","876856409.4649269245611022225609977","13213913597.35735962929781132697903",1611619200,"2627591.820811094895178834556077713","3579491375.371334324561564451530095","0","0","27708908"
"713493.3599839762165389477259953471","1000285391.633141612865897293142485","916414572768.7438992851487069106512",1611532800,"2648172.262799299354886181645735459","3496864683.081152434351633248081143","0","0","27558647"
"652507.7129010394105705461726151939","862846784.1289445464937532711796713","14289706367.63265202404524369965505",1611446400,"2638235.890561148535942452574378562","3679405950.779049099924885011296634","0","0","27401044"
"616047.9226079264996732031163694553","764331490.2411130276320485048835382","13349171117.04059831521123766279794",1611360000,"2682145.104574865694232556814530563","3297856366.091524269050049659484317","0","0","27235370"
"786594.1015622279792522620044108235","927874170.5112031511418068980675799","8805086747.465030015739005010006467",1611273600,"2712510.029547974231456227695547072","3350339393.106146510046670419082093","0","0","27082391"
"792356.1027021888519379090963900543","978867182.8971976435021934132136222","9195633350.467523765574505010148828",1611187200,"2729188.674923310334755101227637335","3044196416.295690395613289698864467","0","0","26950177"
"624897.7544238000217211580510377345","829283459.0757983361944563869623664","5120822800.346875369638070247216472",1611100800,"2601209.553107691177068444433037626","3586415302.879937391514210705581821","0","0","26815121"
"791348.8017675314965178097966217888","1082380401.468402111460056093461891","13393479972.58001307099859367607763",1611014400,"2580081.24783980811455442459928247","3547121165.912316727523217175143223","0","0","26670740"
"629029.8084228212886099129126810189","771178466.6095166124143046255508289","11658602158.26280196176102513993447",1610928000,"2736790.575654296569061295553037609","3437117702.748593852704692836229533","0","0","26525356"
"589293.4130518256787910175393089934","721458441.3291588367655735512365363","8541904918.461416163390160941832853",1610841600,"2736349.002402859621328134901148691","3365648795.46286486849548489517318","0","0","26359278"
"626371.0722854942260009136415814006","765567739.9106815763915111469571904","8118698216.192622814205972208544178",1610755200,"2709575.571578666641201642419309576","3338824273.971847804793942916997365","0","0","26204038"
"688739.4060623840281118140777676307","815489661.5419391233107072913242879","12812198915.84950843416969629783283",1610668800,"2783823.330395889920941308571654977","3257355598.142380773193607993834418","0","0","26060049"
"593139.0777780644954391185261093122","693878382.3407856425317876480078886","9155973476.391103753632661720623072",1610582400,"2706679.642561720575121854770127741","3318022716.614360544179279960788674","0","0","25931296"
"578492.5595950506360033621318648983","617645326.043719427944523837114584","7798726182.068250967956453619367439",1610496000,"2794191.142033923048946852234092108","3152838271.115418879354636661935698","0","0","25797223"
"694211.256763316470911336136887862","750461931.4498692154613759640481221","10719318195.71010608088183820688774",1610409600,"2812507.975141438429351246929274752","2941899698.191512616864762332705686","0","0","25681836"
"1264835.470418500329161488311968024","1339960198.294729765348817424705428","7804223613.304739574264967496019251",1610323200,"2719939.79202931804590733349714317","2959982698.708497787543848793726024","0","0","25566472"
"666790.9283724929994131082921501468","861780945.9633319705619378787671321","9467614219.499757889376467217107616",1610236800,"2628031.003610603969021737494080565","3310644093.297265727599565347191125","0","0","25470644"
"686938.3588780276626426789084218231","841424955.3938919044876757728637442","10987736068.36360014980511984604342",1610150400,"2660496.347520342445581190750961521","3414100253.162543586461616535593625","0","0","25350162"
"740369.5533011931694478512332876428","885389400.7040477929585128735074566","10966610191.46390964533229956790807",1610064000,"2724166.163424404320754951724140582","3319637335.323605705438016661836081","0","0","25228112"
"674050.1914766309343423443157501131","821249141.1458765118999056204224144","13212258189.17918188440142802704868",1609977600,"2703782.096898252221765686445077822","3303168199.80533904044247034830164","0","0","25122945"
"715824.9541872472967502931355685785","815787478.7203948673395887255461435","7291932286.094007877988681879068164",1609891200,"2660944.878082699590580364228857416","3221005501.270151166861946689000328","0","0","25021081"
"798813.3266990998081426107379481077","845806751.7433916589771917267169973","9166093563.095338468462834623296677",1609804800,"2731928.250268193325406496127132531","3009885109.002917464508348550613184","0","0","24906320"
"1036228.341591907260045064103367639","1048495883.479530883421521045892868","4635228279.150786860400562438203727",1609718400,"2725909.11948188976140982077648394","2836083094.752751299316352345741471","0","0","24787756"
"957734.7109112879939360598980238166","837154940.0491345726852963604298696","5300284668.362642137264804960792885",1609632000,"2705258.900748129820026720109861603","2640132542.206143770423325112918381","0","0","24682945"
"797718.717272537711988467960875418","599542989.5469644426382589876717714","4924881190.370385982266112533001352",1609545600,"2977489.770428414442958934278599181","2308491132.768232733468734653112525","0","0","24556077"
"722649.2459240912242129724693308814","531221511.5517974859820430517566049","1965276848.539988805273764827136616",1609459200,"3059733.693353252109651590367071286","2231893028.532820692785363686366962","0","0","24413495"
"784645.2506937022738268185239570364","581018460.2458161222512913986136021","2038203468.407780857981922104982488",1609372800,"3041188.775064816709357167810569654","2238595293.421047431364212851750987","0","0","24268550"
"784512.7051023562638822799851696761","576599702.8750812902826724433483958","2022550366.454025157014684448522415",1609286400,"2862236.032035822178381329726831275","2150453105.506873328642106173549889","0","0","24125001"
"823047.1829664385393714108994421027","591792451.4761724528021032062374039","1918454649.34979176665016095012301",1609200000,"2928225.37841999282448957947864995","2145668924.301389229467160561353872","0","0","23989460"
"673556.213117452355496797110087111","486989697.3324003605428074175985103","693221886.0550379373282718074975127",1609113600,"2868471.617170810852738231184150047","2093072686.964899992373559933556594","0","0","23845495"
"793861.9018072374532152808540772154","527124356.9385314826780886285644023","706924167.5682423291502656921286304",1609027200,"2974814.225301762804803848674667329","2033178735.203380414802650943246848","0","0","23698387"
"586428.791149033475221008422731798","370457892.6358174920551161887492464","801180648.7623707072329263281436839",1608940800,"3133589.522777475743569135672675845","1990695118.14971312539935854402611","0","0","23560551"
"625591.1982721108439020892772063528","385445714.7252904045918985998796152","30488473945935292.26999017027882348",1608854400,"3208257.417081799120408482787505752","2006662730.514557261061517157314945","0","0","23429102"
"682049.7579687176296458212784146349","398832761.463849710209802536912053","723429572.4149692918447322660347405",1608768000,"3238183.340368187504165929024995787","1983354608.607229443729002493528388","0","0","23292835"
"745351.3832986554932754007836060218","452165457.9456295673171834709306713","755615201.9865822374621095479152456",1608681600,"3198163.299549536586804421610535477","1863447018.671521404487463593407538","0","0","23157338"
"700578.6723280755499936443325817433","429996278.458599519231672481219584","19305860345750.74133087715659275899",1608595200,"3011174.003637896662438513825118663","1912562985.009357932023120116823349","0","0","23012945"
"756819.4978809236954839204199529203","470864172.0869317865390487259864726","703566233.5295749954740958284150521",1608508800,"3011812.700698847697355526122287186","1831622419.771621930581639495881885","0","0","22839639"
"572300.4266310443705977826145174832","370780650.9242268636554742289309683","763310100.5023819030565433515895714",1608422400,"2842240.855008777021957411413933324","1814460787.329713110157340867405296","0","0","22654201"
"582065.6400666598451826957104537556","382154713.7120492588414954237035427","782020950.9759142251388957776568574",1608336000,"2796642.750527039491613610859290571","1842979810.127961779566735247023906","0","0","22480333"
"561372.0322243640067800703552723459","362237597.3596112559770361330304916","6443981538.105266906220150752447644",1608249600,"2810042.714399884647452374426030845","1832585974.383231118251926793818313","0","0","22319557"
"2153077.176693626042635561766217735","979611502.127826487019645442224052","1342422482.223067709643390433761254",1608163200,"2808625.430190752454311166378317181","1805242242.348578563702012555708703","0","0","22178075"
"573311.8558077675738846373119137123","347283605.9380380520650411580677026","691545362.1415818883351823121421486",1608076800,"2826285.631501734293884160367780657","1798921358.007259974158466914178618","0","0","22045093"
"549924.6402939572884487508321059304","322774125.9859699586293553509177255","497679902.8764139443770921552723338",1607990400,"2946671.519245448196876250906796497","1733530350.268766003761412623389525","0","0","21901664"
"489456.2334098659014027025426435526","285783026.2798678930935999676918433","531416645.7663569731089371809362999",1607904000,"2924040.864147553349444858985242504","1713779952.54853961010328926328708","0","0","21742799"
"455844.1331321109866438584296907145","265012186.3734729523502138205990564","1611325935.206683473004176677168609",1607817600,"2911911.63059436419755903546369848","1714627120.654453006461923262780101","0","0","21586258"
"475979.8919576632076050896650569689","265643901.7116003735652809070074534","911979238.9773547535295208069884162",1607731200,"2918322.971459912719850370786516767","1657769111.741980747407284741247998","0","0","21435048"
"615290.512780819053583163228927722","335512645.9693388979177377359196554","511100646.1465829501696807673806579",1607644800,"2932784.342550356996468355727779383","1598064651.072563143066758516828873","0","0","21282661"
"609707.5828477177000901741118149496","342008779.4846883280830839840964293","510471431.5602215056178527193004215",1607558400,"2895824.900657004496459006085531897","1618024281.903282655941308204347547","0","0","21105155"
"700717.2629207663953001014928085577","391279518.1468479357194827977383149","557028901.2833915626772999236247303",1607472000,"2932066.797836039925028861714336876","1681938156.275604901906150176003912","0","0","20925011"
"739067.388321585456641170187588288","425152563.7619232099180373315690366","485766407.4849362922191517363113054",1607385600,"2929773.77884572475280860155416142","1621515586.248359719596736423703139","0","0","20736336"
"570532.6248778701424786667417993169","338059252.3871431252615685872078722","449953228.7362663347771191654946327",1607299200,"2904373.29522044836667252452776517","1713444655.03508675682723201177482","0","0","20549858"
"696768.0852389630809126669959360588","414608647.7119816096231402894498788","526877833.0392732091075387283543236",1607212800,"2860605.921263036184938913973762298","1719142142.872566913764746614408178","0","0","20360908"
"504520.8995844385490848206296532586","295916887.6424644411179879512204374","404577145.1100269743066982723840705",1607126400,"2881361.957473993467750349949073934","1714568779.304448796979047365294407","0","0","20172777"
"584355.7377758043093568912162299825","347472787.7847044844382669444786535","467374262.2955474994844862027652099",1607040000,"2838071.457160813533872218169971979","1613334319.114872086069437071755271","0","0","20020255"
"549392.5810766280700298215448499106","332734835.2563898791821398847166529","432419395.0191390673376650034779916",1606953600,"2817055.181096014945982666472285136","1738781719.800301186778149009598846","0","0","19860798"
"479748.5891518748897177864196659154","284024862.7215958832592323054393613","335502570.0452412611406313361037784",1606867200,"2808077.856616930238227546499984738","1679822384.718232552224199649724975","0","0","19698907"
"628642.0920936964293935276508910734","377633545.7026773891389620362818473","437270800.3971372819237783753304563",1606780800,"2830128.584990051827917041404503055","1659817692.687470385552667100838157","0","0","19555328"
"588743.4557619676510616572981517495","349103750.1334118375807464158677698","438340095.3814415054606775344785671",1606694400,"2818529.869433369017254186752008956","1734992750.017199688833946084137496","0","0","19431964"
"412947.6976783827411079762271925269","226896080.4750234993550599670863146","5205631455.890733604643726993740181",1606608000,"2937504.408977434201898673779854121","1684926127.653782784972009128125175","0","0","19303807"
"383923.6103066848145960789958921002","201308215.4811997509993400855405547","273004821.1924330055866533057923467",1606521600,"3033172.655022428846912963224949326","1629824994.115457471967603724210909","0","0","19179237"
"491633.4119096793469826653851996348","252078938.514421385119718077642703","316251870.2574407637125044702101436",1606435200,"3081301.065331586521996679603434134","1592137701.515037363307531123260698","0","0","19060850"
"1456027.400313944758522170209854154","741067810.0841044909722253190444279","806667515.7625430926821827490498829",1606348800,"2954110.751443221659504133647238551","1530123680.496677192121794604874343","0","0","18937925"
"564933.0335917967892358164260633465","332132016.3125372558802321154800198","380538631.4985798521707495922856874",1606262400,"2877649.678501497390697136225145373","1638270425.526633327737588336159728","0","0","18812051"
"748758.6344345097192538930703048394","454441560.8549029172449990021140974","543157885.465098619313161716401018",1606176000,"2843272.546798495616530957872624483","1717469884.378498321339640624291763","0","0","18673217"
"690072.166285419333173292888529908","405222933.1420196317847444028535356","473840075.1440569418190685172023829",1606089600,"2966851.511596925294714973522853712","1801535286.421554840174718998958915","0","0","18532186"
"860346.3665317326855554467782346024","470608850.0072191959584419833120335","271991358941376437350.5292844417398",1606003200,"3100975.621449743392296927981336005","1733228829.374353358010129600531958","0","0","18379444"
