"createdAtBlockNumber","createdAtTimestamp","id","liquidityProviderCount","reserve0","reserve1","reserveETH","reserveUSD","token0.decimals","token0.id","token0.name","token0.symbol","token0Price","token1.decimals","token1.id","token1.name","token1.symbol","token1Price","totalSupply","trackedReserveETH","txCount","untrackedVolumeUSD","volumeToken0","volumeToken1","volumeUSD"
"11096414","1603242194","0x065a489b2da5d239407c04f5bc8cf67e0f1df40f","118","230.92438248686009073","29123.262207880554986994","3.863083095883771874546866346373055","13218.80223389753709866630205044159",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00792920727212947788584999080839891",18,0xed0439eacf4c4965ae4613d77a5c2efe10e5f183,shroom.finance,SHROOM,"126.1160120652816206752269904312553","2425.433924524828699854","3.875091785914746461236545034224358","2559","4013325.075229797115197577849728023","362708.187261924188598865","25169187.037954945412385754","4000935.543177971407043548263223341"
"11094504","1603217003","0x3e18ef2208e159b9e87130eb7278507eedb26b18","1","0.000000000000000001","0.000000000023480839","0.000000000000000000007712380924631556013415407889550528","0.000000000000000002840403225103871795560015888083475",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00000004258791604507828702373028493572994",18,0x53ef7ea7574d7d3fb15de17aa92ebedbf7220522,OTR Coin,OTRC,"23480839","0","0.00000000000000000001542476184926311202683081577910105","5","5.730027936777978026084370189153535","3.999616843551943843","209998.999991300019061603","0"
"11092229","1603186705","0x5568cdaa87500a3770770100bfc3306d0986f1c1","4","0.578767700454023021","5.72437151","0.01035874292250406486105537079081183","24.31935665694880372960304408568356",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.1011058942353696084620475654627804",8,0x2e6e152d29053b6337e434bc9be17504170f8a5b,Yearn Finance Ecosystem,YFIEC,"9.890620201350957796399159559241731","0.000018165902123584","0.01039925164954737036281070484470634","9","26.59585804770686406629609478659023","2.72123231862563512","4.7243715","0"
"11089653","1603152442","0xa6981cb8eee6274cb641d98ebfb3a22b0610e415","2","0.000000000000000175","0.000000000000005792","0.000000000000000006293605809241821130391776903107889","0.000000000000009973846139286732621718532622026891",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.03021408839779005524861878453038674",18,0xb78b3320493a4efaa1028130c5ba26f0b6085ef8,Dracula Token,DRC,"33.09714285714285714285714285714286","0","0.000000000000000005795117455251860844329065216670059","17","372.4329061350714686584107651489498","42.871879603250898365","2609.437674584721851108","0"
"11084110","1603079499","0xbefddfe0bed3d007abb07dabe578623a4a74c1ea","1","0.000000000000000016","0.000000000000064178","0.000000000000000000272718937375640062694382058646304","0.0000000000000001018542968619578730281045249176754",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0002493066159743214185546448938888716",18,0xeed9e4f2450035d6426276a8aa2084966ee3b1bb,Steaks.finance,STEAK,"4011.125","0","0.0000000000000000002719575728980584128151771454211172","2","0","0","0","0"
"11079396","1603017634","0x1549296e3a3a082300be7fd43b71b05d75a0eade","1","0.000000000236282064","0.00000001","0.0000000004275846292753056273284938304143861","0.000000239270275226131116648590869723916",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0236282064",8,0x2b2b0559081c41e962777b5049632fdb30f7e652,BitDEFi,BFi,"42.32229831884319412412107590189326","0","0.000000000003113166277545248416845289642736716","16","472.0847614000035760868168626685495","174.093991656203745681","21.00190095","0"
"11076795","1602981954","0xb28f1326e46946f169dd355d8220fb8ecefaf927","1","0.000000000000000418","0.000000000000002396","0.000000000000000003485735960640051894124095269334348","0.000000000000001282272619589278514725653370300255",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.1744574290484140233722871452420701",18,0x6d50fb99ec05556a80bde8b567efca54c4f4b290,YFLC FINANCE,LLC,"5.732057416267942583732057416267943","0","0.000000000000000006971471921280103788248190538668695","2","0","0","0","0"
"11075842","1602970192","0xeea5dc2c391454171fea20114eb9cd41d9ae4233","1","3.12043750606263161","3312014043252232.613408526942455696","0.04463596021422987855009688312589413","130.6249174625501708357930535657673",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0000000000000009421570878964382656388737263676585",18,0x27fbdd15fb0820b50b9c3683ea628bb6ab9b2d70,Basic Attention Token,BAT,"1061394127207287.768825128877860908","8391.494894319847505","0.08927192042845975710019376625178828","14","624.864715964165148201920490618334","372.323565986626887568","2513472715433245.567921683099543892","0"
"11074530","1602952187","0xc353acfb5a8ee44e1320a8ccf2bd4eb9d1301d34","1","0.001","0.114499510832394547","0.0000845797240003747524213848568798819","0.0310616536441372383503019500306197",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.008733661766152078471887091108818654",18,0x31396d01409c9b6510e8245f768d378089988901,Espresso.farm,ESPR,"114.499510832394547","0.010700444422189816","0.00001642074896497412822575966970370989","1","0","0","0","0"
"11073066","1602932708","0xb114980b992ab08052f22f66cf303cb8e251dbcd","12","1.342614397425930833","1583.991742238496","0.02370950422336366015955527020872962","43.47345816688780137720606789826202",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0008476145181972660567494453733897587",12,0x6a126b1a4d6a66370930eca642eff93d8e1be321,思襄会币,SXHC,"1179.781585297562280360493367372014","0.044976532963235055","0.02380781984553338245141413955895268","285","58494.25236965416380591214398172949","13140.255490024723895582","1491812.037516166088","44657.49689459894910357297368481895"
"11072693","1602927983","0xce69d2aea5d97fe49865021672d66bea7a143cb2","3","0.00000000000000137","0.000000000000000744","0.00000000000000003868588129803806465108369467121665","0.00000000000009766080717708482998235297114530086",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"1.841397849462365591397849462365591",18,0x7240ac91f01233baaf8b064248e80feaa5912ba3,Octo.fi,OCTO,"0.5430656934306569343065693430656934","0","0.00000000000000004105020209021629503737394766407636","40","1964.613983310194992918551942197586","240.015507482314759887","45.891895697009814001","0"
"11070617","1602900178","0x559dc80ff405b103fbe1f5104e6dba9a56dae14c","8","0.665046703465203266","0.056124603217679591","0.01187623344982494986035597235257198","29.08965587415312408073129174073389",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"11.84946824275649424815134317241519",18,0xa0246c9032bc3a600820415ae600c6388619a14d,FARM Reward Token,FARM,"0.08439197266183600596472873044047361","0.189368649773864674","0.01151827685701792967871925402015686","114","33311.09946464663400961218455363588","1307.402998695937473939","148.603644779169169892","33547.03651605447866849156168370665"
"11070339","1602896703","0xcc098a544d52f24eec01b14b5309a58000cbbf01","1","0.000000000000001374","0.000000000000000731","0.000000000000000006791528292042425819659805126605862","0.000000000000002719033946011352719526599639587875",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"1.879616963064295485636114911080711",18,0xc151ca64d66ea44ee4be9d47c3ce7e031b2fccb7,YFET,YFET,"0.5320232896652110625909752547307132","0","0.00000000000000001358305658408485163931961025321172","13","200.7730858807193172766290885542911","133.339941305362568432","68.45876523640242341","0"
"11069841","1602889787","0x7b5a6de999602f905776cf0dbf0f7957a521d28e","4","38.8223548020045704","4562365.89850459","0.6552589986499593054166536831219435","1395.702307764958415811518519279025",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00000850925937674779700693940902945712",8,0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e,KickToken,KICK,"117519.0408148300888061071381210989","0.129188402113282371","0.6583049502223402631956909867179049","159","28621.99977768200560237153576713937","991.988173642931064967","117970984.73704446","0"
"11069455","1602884761","0xf365bb549d2af89a869080aa84b09932a5ba99ad","1","0.000000011986065908","1","0.000001003640360644838462903679619532833","0.0003657145547478085135423573110224393",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.000000011986065908",0,0xa150db9b1fa65b44799d4dd949d922c0a33ee606,Digital Reserve Currency,DRC,"83430210.35221893091562666551624638","0","0.0000000001972892813329525504417414656355125","2","0","0","0","0"
"11069176","1602881118","0xe3507cc5e7af3dedb4cb86e9d553564a4ed69c82","5","10.991990287414824928","6640.303424215796959039","0.2084007446106631630140176361833061","435.2362977980229876132394959791578",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.001655344580690294462261811531277165",18,0x9ed8e7c9604790f7ec589f99b94361d8aab64e5e,Unistake,UNISTAKE,"604.1038292963695039286390910428401","268.064665297706701702","0.2111747723929571777263823859637502","13","132.2774149927550118837440545712762","7.227891492647144325","3417.544498935685413841","128.6652347485604228822133247768652"
"11062109","1602787709","0xa93e00a372e7c60e172c5c84365cd437b5ac060c","1","0.000000000000000152","0.000000000000006627","0.000000000000000001599128386511473616887138561110921","0.00000000000000110346637408386386537423255292562",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.02293647200845027916100799758563453",18,0x370c65a4c3cb910827bcf34ef2f2ef2792de0291,Offset IL,OIL,"43.59868421052631578947368421052632","0","0.000000000000000001599128386511473616887138561110922","6","362.3223933914439046863892520841865","112.238328174339982063","5941.193661820662244015","0"
"11049258","1602617937","0x4207c8ea0b8021d71e2a5de3ad725af34d0c5045","1","0.000000000000001083","0.000000000000000924","0.00000000000000001908308519233713126412706805161143","0.00000000000000720140574713897516271640162253557",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"1.172077922077922077922077922077922",18,0xad3a6ae219facd0d12ef55acae54714de01fc310,Alternative Generation,AlGen,"0.8531855955678670360110803324099723","0","0.00000000000000001897669724281170774156891038158612","3","4.03284015880576559113424412281484","1.246483715696693129","1","0"
"11048456","1602607363","0xef67d644b5c444258fcf5928816d5b3607538385","5","65.415358433652192503","1978.730938558027327008","1.134133792300695143267876663753899","3707.97526901558308238419649114741",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.03305924881395078700409880993534291",18,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,Ocean Token,OCEAN,"30.24872118624808357969349557307204","358.97475453234521124","1.14753490144645875737585053938136","16","1194.443956220399444214391152701201","47.822543506790927121","1380.62961893748302959","400.8052449453764886799977829846261"
"11043346","1602539924","0xdafd9b251f966c32d81c17f684b5a0fd34e75a96","14","4.936468606555679683","76.412548487296197219","0.09358889931072851663830282257370569","296.5339628142267379305000648589347",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.06460285259791304541418221146136576",18,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,Enjin Coin,ENJ,"15.47919263293188344519099644945323","19.310888198658630057","0.08151635261121059453024439751646272","52","4955.368812721067200300407257666625","526.952393050384574361","16317.590890210012593676","5174.904087355091411165304637829314"
"11042414","1602527601","0x2a438659883f310e0ad560db0c829f4ae7735390","2","0.000000000000000019","0.000000000000053752","0.0000000000000000002292017379622992833328527555520177","0.000000000000000105503754319378885264143887042391",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0003534752195267152850126506920672719",18,0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,KEY,KEY,"2829.052631578947368421052631578947","0","0.0000000000000000003154768056745168208848274538808595","3","17.30849317512788839991288225856081","9.813408730795894068","527.513296062063509504","0"
"11034803","1602427156","0xed4cc1e47fe758fd8fa632e9d8c4aea697ef52aa","2","0.000000000000628664","0.00000002","0.000000000000008653915623340603606225682252201421","0.00000000002002474790576953741579304284229702",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0000314332",8,0xb72627650f1149ea5e54834b2f468e5d430e67bf,Bitsoko Community,BITS,"31813.49655777967244823944110049247","0","0.00000000000001730783124668120721245136450440284","15","299.3253782375048351951924661058037","96.784841126015893815","1435357.0456958","0"
"11034290","1602420307","0x718be0c2431eadd035a9924ca68dbc49c2d1b6e5","4","1.117531285811991668","5127.946450464","0.009473557553180236108582474622933275","22.7930820813565619350106133877683",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0002179295935726614962179031853491553",9,0x949bed886c739f1a3273629b3320db0c5024c719,AMIS,AMIS,"4588.637933960000260892692183447292","0.002366381407698762","0.01894711510636047221716494924586654","30","141.833105481406688058358318819601","35.975267045981347147","53719.094674428","0"
"11034221","1602419377","0x592a17a1a3bb1d70dc9b602957f35c9a5088394b","1","0.000000000000000397","0.000000000000002525","0.000000000000000002293260356522926612810424561190019","0.000000000000001005016698462915968498049006977404",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.1572277227722772277227722772277228",18,0x602c728971e53ffaac75fce418371ee8c94c6b5a,LegalHackersRoma,LHR,"6.360201511335012594458438287153652","0","0.000000000000000004586520713045853225620849122380037","9","91.94971146681137959908629610874596","63.880340228269995523","252.001293278238321919","0"
"11031292","1602380411","0x36eefe2bc9c2b1018f72f8cd67be65b996a5c497","2","0.000000000006902249","0.00000001","0.0000000000004464098827690991095280416184600797","0.000000001206671639853007524673772982992176",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0006902249",8,0x426ca1ea2406c07d75db9585f22781c096e3d0e0,Minereum,MNE,"1448.803136484934113504163642893787","0","0.0000000000001318440272824972513429909702373643","22","656.0143932382467279558349157901747","137.205524472244420979","2227.65142338","0"
"11030282","1602366955","0x179af76421389b40b1c0e2fbeb8a62a5012ed25d","1","0.000000000332840601","0.00000001","0.00000000006185295187624734314046637896193504","0.00000002298354607879143960161422448139657",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0332840601",8,0xa585cb4e6e833d6fa55a992e75b9ee0743b23d69,Tokenswim,TKS,"30.04441155903332838892452306321848","0","0.000000000006022966808946229060284817029894453","2","0","0","0","0"
"11028308","1602341342","0xf54b26a9ec6251afc5c7a45e63b775b6a07ff7ad","269","29.014742985317444433","2818.848832826510892793","0.2501073360627527141982659963558038","756.4419069188282318627671830641359",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.01029311776049510074726480030543039",18,0x33c2da7fd5b125e629b3950f3c38d7f721d7b30d,Seal Finance,Seal,"97.15229372367540335795390134161438","255.633364742931772063","0.5002146721255054283965319927116076","4666","5180300.556303991628708000101117342","1476781.132892595036536911","132081.314935534634493954","4792279.576908495160278383365553533"
"11023719","1602280121","0x1e1cfece4889a93359078d6e9ad6daf27e991f8c","1","0.000000000775662696","0.00000001","0.000000000007213918038148940622118326341526926","0.000000002704196275295554279990270921455794",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0775662696",8,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,Compound Wrapped BTC,cWBTC,"12.89220179282671085164575195711101","0","0.00000000001442783607629788124423665268305385","2","0","0","0","0"
"11023270","1602274036","0xb533193c117920251b3a116e9c86c5347d67a6e6","3","1287.649097513817794318","39.631890909710779585","19.67765050380098822274350874888424","77167.16255593919263071945376448066",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"32.49022612742185283235623417687297",18,0xa10740ff9ff6852eac84cdcff9184e1d6d27c057,Wrapped Gen 0,WG0,"0.03077848692336421940704517178262755","223.062061806546416833","19.69183880394806219753377556815313","199","62561.35181988827686621507479699899","7056.117445848560557978","327.28002389338014246","0"
"11022882","1602268595","0x22b6a45351d3eadbd781d75949b37445cb86f46a","2","0.000000000000025047","0.000000000000000041","0.0000000000000004052420177662743542689227173128126","0.0000000000001495609385584405841975800992234803",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"610.9024390243902439024390243902439",18,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,YFII.finance,YFII,"0.001636922585539186329700163692258554","0","0.0000000000000003997106176177395979954462759854533","20","1257.244661786370327816177373316928","400.648644332137295209","0.647728001623170845","0"
"11013260","1602137516","0x2c836537289b9e0dccbf5af4e4cdd3fe32b9fb29","109","11.328432043250359088","1.887176147851903984","0.2049298037481342143388740737812247","499.8993009347140330108047103788681",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"6.002848253537463106491878040002883",18,0x53f64be99da00fec224eaf9f8ce2012149d2fc88,NiceToken,NICE,"0.1665875860531211263482369530293101","3.952366643423267689","0.2020054095518466823427425955983727","720","122359.7535160212861595426526022254","37918.751500892614161602","64.998703820215889113","122642.5006818957026336395573611057"
"11011451","1602112352","0xdaf781bd3543feb44ce6b514f56fc2d7651cd476","1","0.000000000000000044","0.00000000000002299","0.0000000000000000006232514386120238738601164573012752","0.0000000000000002983962293826037856206133299624189",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.001913875598086124401913875598086124",18,0x4599836c212cd988eaccc54c820ee9261cdaac71,Cryptid,CID,"522.5","0","0.0000000000000000006353844332492765970360412619427166","6","157.4950247145548586679790533405204","45.831526797365163009","10551.180484282546141342","0"
"11011196","1602108868","0x71aa44cbed2ca17077aee7c5087e86a53fc01f6e","18","2186.368911069523082973","25692.451783421095042205","33.33100464212845753840702546132116","131225.1631074542016970534784287274",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.08509771389277647661975850733206654",18,0xd533a949740bb3306d119cc777fa900ba034cd52,Curve DAO Token,CRV,"11.75119699760683049627772165160271","7302.812816780573965784","33.30156994816371699161273781589592","974","751998.6396206542321165153601077188","44527.742533024897602289","375579.320097795091553631","748298.7056669642950678510328762791"
"11006278","1602042482","0x09d471eacf14c8ed6879108c421905e7005a4a3d","2","13.288553543543796588","1602.8871","0.1880304352857697490953968475891574","737.3261997981959733090108568873061",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.008290386480460037758117836246857311",4,0x6bffa07a1b0cebc474ce6833eaf2be6326252449,BAEPAY,BAEPAY,"120.6216383707734566197701563769967","0.000000316446069776","0.1957406764687859299493620432714653","41","4991.893111547349842098957608795831","167.914711051484476468","23818.4367","0"
"10993820","1601875431","0x66ee181122dcd93f33ef41a24ff2c85dbd6b2304","1","0.000000000000004375","0.00000000000000023","0.00000000000000007471626030901688622978164502670063","0.00000000000002809836938145339642139075043161848",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"19.02173913043478260869565217391304",18,0x9f284e1337a815fe77d2ff4ae46544645b20c5ff,Darwinia Commitment Token,KTON,"0.05257142857142857142857142857142857","0","0.000000000000000075694765747757825102746013077169","13","605.2737008519132644245721311088677","189.02269033000140332","8.301104778919851154","0"
"10991833","1601847950","0xa7c526f724150115fd1c4b4ba102d8455a48afcf","11","0.000000000000000698","0.000000000000001457","0.00000000000000001100499087796968225292968924996251","0.00000000000002817694612528779399587712861731268",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.4790665751544269045984900480439259",18,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BandToken,BAND,"2.087392550143266475644699140401146","0","0.00000000000000001335520239032213399156121838801939","110","27761.13739426833493749211696059519","1846.992384461231552317","2186.605028683059239459","19403.96401021897153858661157253429"
"10991369","1601841596","0x084e68cebc09d038e5babcef2526a91282b81b08","2","0.00000000000000005","0.000000000000022288","0.0000000000000000007839872634420111844371662481733866","0.0000000000000003179295115531481600938609089781988",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.002243359655419956927494615936826992",18,0xb48e0f69e6a3064f5498d495f77ad83e0874ab28,CXN Network,CXN,"445.76","0","0.0000000000000000007014785751036246968189989973903171","11","590.0346626626960036352889354554768","225.446688005961538188","51693.005025844851595364","0"
"10989959","1601821904","0x7fe29551bfb700d3ee801eea1a689525d1ea4f58","25","4.646807238152426406","89.55025018","0.07696600805137922349941270695519046","197.8500445010067661563970016464871",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0518904997899183580594660042746516",9,0xd46ba6d942050d489dbd938a2c909a5d5039a161,Ampleforth,AMPL,"19.27135032517622529604195659589313","0.00033300099400227","0.07956559760396039467764990161200512","163","11075.65680813592897203470211017791","1354.567746530741423552","10058.835600635","10898.83648921609000240492764810648"
"10989690","1601818522","0xbef5994c8c461aae650e1ad84ea6ca338eb76c2b","5","9.368339674685272616","114.941361273680777802","0.1939153976185734050215483419861865","538.7985734513610700198721113766729",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.08150538301333334653885828951113306",18,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,Nexo,NEXO,"12.26912828366699977183298755286834","32.633591904865767201","0.1925338201419173380435573815066346","25","1046.18351004760025563123722159823","422.06744457665254368","421.17727825057924661","269.3576301002059336946802049078458"
"10988457","1601802174","0x54bd75eb23ce9cdb77a8d868f4b758a5156296c0","1","0.000000000000000189","0.000000000000005328","0.000000000000000003128863296570983413977649375483689","0.000000000000005292497634463502586564642432778775",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.03547297297297297297297297297297297",18,0xcc402514816513236e1cc7d8566f35aa2ee2e4ca,FuckDeFi,FUCK,"28.19047619047619047619047619047619","0","0.000000000000000006257726593141966827955298750967378","23","440.8112697674158820685344758518661","86.603880678562158457","1373.715822051243536304","0"
"10983856","1601740304","0x8c96a9557405c9be6c156a208a953b3fc890c8df","13","2.702958305058082696","62938.126241311514450763","0.01901881865441695396490501871401662","7.690295347062481616247950330570339",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00004294627861488362655440385617877173",18,0xb23b0ef01235faee77110e96854ca937f09442c6,Charizard.farm,CRZF,"23284.90458899589441359560539707512","408.983016950718527045","0.03803763730883390792981003742803325","46","1986.849267629184410991194577151116","490.148466957943894984","93738.673903674908877421","959.5043727920133885291456893265173"
"10983545","1601736282","0x2f287fbd81683aab7c35fc1ddf25aa1db51171db","3","0.001231489144477258","0.053198569948416833","0.00001373796190473748332582634710427281","0.004751699918097541744317890529650156",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.02314891444772580014511203438539679",18,0x7e8ed37cd9751bafebab89a5b0d6392ffe64bf21,Sushi V2,SUSHI2,"43.19856994841683306268632367754632","0.008094038633041802","0.00002747592380947496665165269420854561","2","0","0","0","0"
"10974387","1601611612","0x3e6f60952087c5f9aacd5aa5553e2e7605505f95","1","0.000000002591013856","0.0001","0.00000005574465433275573612711252077846006","0.00002121469505572065777003222932887464",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00002591013856",4,0xa7925aa2a6e4575ab0c74d169f3bc3e03d4c319a,Better Money,BETTER,"38594.93061699782743269127465445712","0","0.00000000004566720555563638560122543065677762","12","716.5540228476475029431936832775922","195.798543565581549076","3179.5278","0"
"10974233","1601609463","0x2a8cc92695e487fb406594795c03e35d8775407a","2","0.031586089882061632","9356375.449820885803813489","0.0002734913658184443142644628075425542","0.1209025519981770927856929912072253",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.000000003375889525966628641314086465319977",18,0xcae516aa57d04ebf9b92813050282333f7587d2f,Uniswap V3,UNI,"296218224.058640361030690075248009","541.104887932539034058","0.0005469827316368886285289256150851088","8","11.85141123767302040479750549430455","6.966607135896264533","12847929.182936643106689262","0"
"10973562","1601600269","0x896d652afec3f34bce61d29450d57c68879efd1c","9","464.673102535327664377","411.753034304897906198","6.115272226404020580845678676170147","21255.20102279309983336828240309631",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"1.128523808743187349523233801438182",18,0xba100000625a3754423978a60c9317c58a424e3d,Balancer,BAL,"0.8861133387284743720827214040214772","434.371056512081198542","6.132665509795725133060129988451963","123","23197.74942889295599256926021602139","1247.348397060960929019","771.754213077786440096","21189.64564850050153372178302038365"
