"hourStartUnix","hourlyTxns","hourlyVolumeToken0","hourlyVolumeToken1","hourlyVolumeUSD","pair.id","pair.token0.decimals","pair.token0.id","pair.token0.name","pair.token0.symbol","pair.token1.decimals","pair.token1.id","pair.token1.name","pair.token1.symbol","reserve0","reserve1","reserveUSD"
1625468400,"1","1.163939837972282572","23.58700555014513903","23.55788078364112524300387943689607",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1698.389660611296647693","34497.428457770908103399","68830.00789404107205608449526875049"
1625457600,"3","4.698315108781501874","95.555964342965159625","95.0691942819141648928649248427591",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1697.225720773324365121","34521.015463321053242429","68694.91823349169985845999152919543"
1625454000,"2","8.778358","179.6861262340451554","179.0841175053722376357080441646322",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1693.692205532872606683","34592.748405944799185104","69072.8099103470053041445467048148"
1625450400,"2","7.903750954978294109","163.390603853270815689","162.3737563941951754243567813895054",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1684.913847532872606683","34772.434532178844340504","69012.52640863767179823677849180375"
1625443200,"2","8.935977580515181042","186.591240094940825532","185.9315339947006472115707164808673",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1677.010096577894312574","34935.825136032115156193","69743.06547864609766332502581640768"
1625439600,"2","4.090940665213523206","86.090091578963212775","85.75577326887782433089009486684151",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1668.074118997379131532","35122.416376127055981725","70025.88012512121909250529310446433"
1625425200,"1","4.749134216099909676","100.502414006904788081","100.8327050016245440095352180139969",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1663.983178332165608326","35208.5064677060191945","70653.60032673100127854462967226214"
1625421600,"1","0.668189993293131025","14.094506881087027135","14.16875455097958375811890906066714",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1668.732312548265518002","35108.004053699114406419","70678.382826128109582084000410845"
1625418000,"3","10.857310227879097013","227.445105967108823101","228.5760348889576849968621609967004",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1669.400502541558649027","35093.909546818027379284","70476.78887661244069851084542947013"
1625414400,"2","4.861380846911062865","100.887860996350347628","101.4388155404411473252127131640831",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1680.25781276943774604","34866.464440850918556183","70162.45974695648260691755773131163"
1625396400,"1","0.999911340331607448","20.678867371703397624","20.70496524475972561487459088571119",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1685.119193616348808905","34765.576579854568208555","69703.07137004450076545374363498316"
1625389200,"1","0.977479048223757615","20.093576585727939465","20.13999461515958676421729292442866",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1686.119104956680416353","34744.897712482864810931","69565.83384055170274404526508660586"
1625382000,"1","20.685039656088980202","422.817135106054837726","427.281694877859890821925720523554",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1685.141625908456658738","34764.991289068592750396","69938.20747785617988699855577373046"
1625378400,"3","21.221562472820502161","423.839929795522762302","427.8488583657580474097457277069983",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1705.82666556454563894","34342.17415396253791267","69184.00999479648641455591636004407"
1625374800,"1","21.801280530765039654","424.863582607294332928","429.9760134441161673562976241682488",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1725.469749695615213349","33949.958162541764430236","68386.17681105805107273097812510249"
1625364000,"1","1","19.140510675402794168","19.16323186544094782280596351634008",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1747.271030226380253003","33525.094579934470097308","67048.24561678378654767779754113441"
1625356800,"3","2.466956835657848541","47.463298804247170388","47.6996706710619987994554155616037",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1746.271030226380253003","33544.235090609872891476","67426.92799477471774317030421140912"
1625353200,"2","14.062848417194441975","267.871205221049197437","270.4351277115308677437010264858535",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1748.681974269546916857","33495.698876513923754094","67484.53690341264314203686632161968"
1625338800,"2","12.556432649840651486","237.848746522920938921","237.7018052695565333447339795318456",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1757.635349011364058832","33324.271470115824716973","66554.99433686595998818095053177363"
1625335200,"1","1","18.821867351412486309","18.87042157860223509561132793689228",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1766.191781661204710318","33162.120216638745655894","66576.65883653246194344807274963446"
1625310000,"1","0.000000046870654087","0.000000881694027604","0.000000884311298818270052352847024069856",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1767.191781661204710318","33143.298349287333169585","66583.65305917970983149682837251409"
1625306400,"1","5.332065182433470654","100","100.5462449052659922874965498105512",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1767.191781708075364405","33143.298348405639141981","66648.10614615857654834182709796331"
1625302800,"1","1.179729966913555236","22.043925449577897243","22.15063984892597228607873380858784",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1772.523846890508835059","33043.298348405639141981","66484.67680144106588188972547101394"
1625299200,"4","28.597869672713644375","525.517538364947723401","530.3960236531367779268579481964154",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1773.703576857422390295","33021.254422956061244738","66177.2683224977479471441925446748"
1625295600,"1","2","36.128562428145989382","36.34967955295721377514124064563146",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1802.30144653013603467","32495.736884591113521337","65451.48469563465101759067128980171"
1625292000,"1","0.195485465721795629","3.527006828175480903","3.530237114590211509315918802388817",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1804.30144653013603467","32459.608322162967531955","65072.9080269458273050752964290062"
1625277600,"1","1.659207284574228449","29.905087543997368794","29.96153774945760432641705107720266",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1804.496931995857830299","32456.081315334792051052","65102.52583906321110140217223356333"
1625270400,"1","1.189538454314734884","21.406071982211663632","21.49421169925971405355674279827837",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1806.156139280432058748","32426.176227790794682258","65196.08718228521840745079584983662"
1625266800,"1","3.576485770032739573","64.190080988762302716","64.6019177031853824381206929546724",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1807.345677734746793632","32404.770155808583018626","65258.85184445569707680391675673746"
1625263200,"1","16.856893677651756997","299.15374623328647047","301.9097994669495553382819716670288",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1810.922163504779533205","32340.58007481982071591","65071.00720114531837593611524957175"
1625256000,"1","6.769854728321572141","118.761098975610802393","119.0846824763817706733485498151302",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1827.779057182431290202","32041.42632858653424544","64280.19310326094980510989397036504"
1625241600,"1","19.097952522219499929","339.834246233057576287","340.9006110316960229502240318833425",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1821.009202454109718061","32160.187427562145047833","64766.98145956402611786938207500956"
1625234400,"1","41.829156424492343473","739.5","744.351490757888212163095654904418",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1801.911249931890218132","32500.02167379520262412","64775.38128986923952073759844919148"
1625230800,"2","2.502883046876609536","43.161585164954011021","43.47802262595615386376886508858435",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1843.740406356382561605","31760.52167379520262412","64015.20441227541243096259650146034"
1625220000,"1","6.970662685259363738","119.909247110332371298","119.4901843194615332583748550918703",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1845.749336414129678539","31725.823842585156635141","63254.43555862524402888501338783467"
1625216400,"4","5.088528129091886084","88.249520930526342025","87.86551877672481651364655051731901",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1838.778673728870314801","31845.733089695489006439","63450.5804811409744944922982742128"
1625212800,"3","6.332394810233459134","109.506331187629946182","109.7673364132837120221882956892825",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1839.744121232961627021","31828.756648146205124784","63751.56433335209398273436145815934"
1625205600,"1","13.46695","232.389965256658102361","231.1066567179741609413232212300728",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1846.076516043195086155","31719.250316958575178602","63223.75460149191726827166595673937"
1625198400,"1","5","87.151506408277587816","86.8145239433673171346996468508248",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1832.609566043195086155","31951.640282215233280963","63647.56628853387541098322938874902"
1625191200,"1","20","353.42450065894738962","353.6980857687806224328379658565121",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1827.609566043195086155","32038.791788623510868779","64384.70150131574986158912618781082"
1625169600,"1","2","35.77189692363650869","35.69233987602128518596383868827409",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1807.609566043195086155","32392.216289282458258399","64579.29485879969619259486766986941"
1625158800,"1","5","89.777108906217736077","89.3845062522593655707751874761742",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1805.609566043195086155","32427.988186206094767089","64564.92330732433533778315189467862"
1625155200,"1","2.78541632","50.229488581745002359","50.1255444324535678932715337021472",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1800.609566043195086155","32517.765295112312503166","64853.90020400916274330868390986897"
1625140800,"1","4.996370816665762557","90.530393913578993436","90.67619094763709491259744981220515",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1797.824149723195086155","32567.994783694057505525","65248.10541999581787232696500995105"
1625133600,"2","16.803760431036834147","303.2360560199171529","302.3873982070041507996503324549613",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1802.820520539860848712","32477.464389780478512089","64699.8033346648490392674698158064"
1625130000,"1","1.2119121625","22.056859784645074094","21.98336004849197471224559915681755",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1791.511055452130429181","32681.575445800395664989","65069.97709155251158354549529798895"
1625122800,"1","10.596766797958392955","194.140948091898251059","193.5770828032686071759667655572136",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1790.299143289630429181","32703.632305585040739083","65312.93064471252048843117699306947"
1625115600,"1","15","278.792733303184509187","278.4316841034994401308082534192763",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1779.702376491672036226","32897.773253676938990142","65889.89349067093654317188686905145"
1625094000,"2","47.018881228888696106","878.756700062519458076","884.6594714483010521699841544888361",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1764.702376491672036226","33176.565986980123499329","66600.91177507819439183955376892239"
1625083200,"2","30.399337047981469181","545.784642769667687942","553.7489582117473179741202380005126",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1793.277946950242363564","32645.320969788694123613","65787.18308796284822740501111150263"
1625072400,"1","0","0","0",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1823.677283998223832745","32099.536327019026435671","64055.81920885231672984344850222478"
1625065200,"2","16","283.254732146634832794","280.524575978664843847677418570173",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1829.933083684945409193","32209.648061732430402803","63923.95569478879355189660333773976"
1625054400,"2","1.140877762138031052","20.393883125125893773","20.54340106395166842063891182325486",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1813.933083684945409193","32492.902793879065235597","65397.41351190877673643263390828996"
1625029200,"2","12.5","225.045038689394329124","224.703236631433456493861637306341",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1812.902419489338069783","32511.31417700419112937","65066.49322235954860199134540585766"
1625025600,"1","9.12","166.171412179572184364","164.4652908269820288578883173689441",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1800.402419489338069783","32736.359215693585458494","64867.20135608204709071402862695226"
1625022000,"1","16.205525785299882998","299.481786930847135057","297.3529263105950910997836205160724",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1791.282419489338069783","32902.530627873157642858","65535.28856544657073839571779370498"
1625011200,"2","2.553980997991813167","47.696323141974788953","47.37389802027255385356575066539377",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1775.076893704038186785","33202.012414804004777915","65956.36037566102274381087163027496"
1625007600,"2","4.72973088","88.692582251359372342","88.3221446197428320359341129470374",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1772.522912706046373618","33249.708737945979566868","66157.24324485746086022692098975801"
1625000400,"2","12.25055690483799666","231.944287541884900937","230.5327790203985425010787345489782",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1767.793181826046373618","33338.40132019733893921","66408.50440339436183527847789522767"
1624996800,"2","7.802996432919186595","148.889630886397232392","147.938543953741880064941937431964",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1755.542624921208376958","33570.345607739223840147","66627.82596583331162809047495598178"
1624978800,"2","37.272632866183760177","706.629820939475526955","708.4391364036226619342818469271091",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1760.871146634127563553","33468.313605544774516381","66927.51473065231137790258084074642"
1624971600,"1","0.011817019519464882","0.220122295640790757","0.2231551007698873300856493245734471",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1781.311784545017634182","33082.176135341776396858","67177.82635903273291987386799515306"
1624968000,"1","6.458695504069807655","119.873028659090967706","121.0042110941696648663146846000928",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1781.323601564537099064","33081.956013046135606101","66767.19841689025980866232565967324"
1624957200,"1","0.248315963652372984","4.565203488334493324","4.594937465595492447762668804660642",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1787.782297068606906719","32962.082984387044638395","66258.1116949541986991730940879982"
1624950000,"1","0.604741170778907","11.123261128268792027","11.15157616324973435470383777767469",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1787.533981104954533735","32966.648187875379131719","66013.02456986478000971636691882875"
1624946400,"2","34.686973039386117316","638.648637432232243804","640.0910031407138854549515683696453",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1786.929239934175626735","32977.771449003647923746","66026.71352274403010679952983376955"
1624932000,"1","1.23","22.166553829313108413","22.16723377370060709108134978901793",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1806.137187502901066419","32625.17008643588016755","65176.66006467701502164605707452141"
1624928400,"1","13.724279755558518174","247.108450982742328754","249.5928422670812865655365687143354",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1804.907187502901066419","32647.336640265193275963","65798.76223255631098919361878128652"
1624917600,"1","0","0","0",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1818.631467258459584593","32400.228189282450947209","64649.96989002171059379320128705041"
1624906800,"1","22.664394129139294536","400","403.6990502207382669039745545175658",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1819.523639389119213084","32416.122877754473380602","65123.15260742309735729444719353734"
1624896000,"1","10.893140489852439788","188.766341507604233481","192.4949227156273199933181192160462",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1842.18803351825850762","32016.122877754473380602","65200.61792300549977723036143022832"
1624878000,"3","7.283033739124970526","125.20513868942328439","124.9246928057305290406348976859247",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1853.081174008110947408","31827.356536246869147121","63534.20111908379791346404647653428"
1624863600,"5","1035.402384822681580286","24166.259782150587066158","21105.65612082368405434778514978726",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1845.798140268985976882","31952.561674936292431511","64172.3538914758106695281310983488"
1624856400,"1","0.021421171527164919","0.362220869529894787","0.3630830233863390349042064940037876",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"1868.812615572797992758","31506.209646327022381157","63257.24711066750569508066062592015"
